Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 1 | Clone: 0 | Experience: 0.54
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 13 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 15 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 17 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 18 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 20 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 22 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 24 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 25 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 27 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 29 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 36 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 1 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 2 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 4 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 6 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 8 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 9 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 11 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 13 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 15 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 18 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 20 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 22 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 25 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 27 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 29 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 37 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 1 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 2 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 4 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 6 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 8 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 9 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 11 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 13 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 15 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 18 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 20 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 22 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 25 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 27 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 29 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 38 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 1 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 2 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 4 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 6 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 8 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 9 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 11 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 13 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 15 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 18 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 20 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 22 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 25 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 27 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 29 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 39 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 1 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 2 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 4 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 6 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 8 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 9 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 11 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 13 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 15 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 18 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 20 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 22 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 25 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 27 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 29 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 40 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 1 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 2 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 4 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 6 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 8 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 9 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 11 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 13 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 15 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 16 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 18 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 20 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 22 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 23 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 25 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 26 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 27 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 28 | Experience: 0.49
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 29 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 41 | Clone: 30 | Experience: 0.5
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 0 | Experience: 0.33
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 1 | Experience: 0.34
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 2 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 3 | Experience: 0.35
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 4 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 5 | Experience: 0.36
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 6 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 7 | Experience: 0.37
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 8 | Experience: 0.38
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 9 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 10 | Experience: 0.39
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 11 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 12 | Experience: 0.4
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 13 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 14 | Experience: 0.41
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 15 | Experience: 0.42
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 16 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 17 | Experience: 0.43
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 18 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 19 | Experience: 0.44
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 20 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 21 | Experience: 0.45
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 22 | Experience: 0.46
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 23 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 24 | Experience: 0.47
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 25 | Experience: 0.48
Hatch: LEVEL3 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 42 | Clone: 26 | Experience: 0.48
